647,534
658,544
659,518
659,518
666,488
654,502
646,516
638,472
658,523
666,514
641,489
665,516
651,481
652,518
949,470
921,509
915,496
925,485
970,518
932,471
932,492
924,498
932,521
929,524
952,494
958,523
935,514
952,479
957,525
939,495
938,473
937,510
944,470
948,470
936,483
938,465
932,495
942,496
930,470
919,493
967,472
954,471
948,498
938,517
942,469
925,490
931,480
927,474
917,472
935,501
986,465
958,452
972,452
962,488
927,473
949,495
941,490
972,506
923,464
936,483
944,508
956,474
930,484
938,476
939,503
983,492
931,517
965,511
954,490
962,502
947,464
933,456
946,458
961,450
966,463
952,503
953,437
929,483
928,516
962,464
944,476
948,473
950,465
951,496
973,490
956,515
952,529
966,496
934,497
940,501
984,499
963,502
953,510
968,449
960,496
944,490
955,481
932,485
957,505
936,507
959,517
931,526
515,598
422,679
389,710
392,763
401,673
367,713
391,677
373,714
364,737
377,729
370,665
365,686
380,698
355,706
369,676
367,648
378,704
348,675
384,671
378,666
347,661
355,667
376,679
377,679
352,680
370,682
336,685
345,662
354,678
356,668
364,659
356,681
357,634
371,638
351,668
374,657
374,635
328,656
339,649
368,655
364,650
374,658
367,631
351,677
365,638
384,583
355,672
361,638
373,701
379,701
374,643
369,688
388,639
368,690
385,721
404,647
378,679
374,680
357,685
359,689
390,710
357,698
349,702
369,678
365,694
365,684
366,642
374,688
374,674
359,673
390,738
641,725
644,690
634,712
671,732
615,690
619,662
648,687
619,672
613,663
624,713
640,713
634,714
636,691
620,719
656,690
629,683
644,651
633,674
639,668
618,697
645,672
630,648
651,688
663,686
652,663
644,660
654,671
646,674
633,714
652,673
657,677
627,703
632,683
659,719
642,743
637,675
655,685
646,703
657,681
637,720
629,730
662,665
625,702
678,698
658,736
657,710
668,687
650,683
624,716
641,670
608,708
655,703
660,675
664,691
649,694
647,693
642,715
642,692
612,725
664,669
631,706
654,676
681,742
863,706
865,709
899,656
888,687
883,720
900,694
935,695
892,695
909,702
939,686
957,741
983,682
948,704
967,668
913,650
966,700
956,667
932,749
954,677
970,693
966,664
943,683
938,686
957,701
935,700
930,696
955,672
945,647
952,677
950,650
969,648
962,634
933,671
989,667
948,684
973,685
966,683
946,676
958,718
957,691
946,710
977,669
965,734
961,719
940,703
924,701
939,702
946,714
949,700
976,676
937,696
973,704
924,752
982,768
957,721
946,707
949,744
964,724
969,703
918,708
942,722
960,742
969,708
976,727
965,701
974,703
944,732
926,713
937,743
957,721
959,694
954,702
961,685
960,647
965,694
978,679
930,800
707,1
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
676,800
0,704
713,800
789,800
870,752
886,735
851,760
944,739
934,739
