577,506
577,506
575,517
571,541
555,539
555,539
555,539
555,539
555,539
555,539
555,539
555,539
553,551
555,539
555,539
553,551
553,551
553,551
553,551
553,551
553,551
553,551
553,551
553,551
553,551
553,551
553,551
553,551
553,551
553,551
553,551
553,551
537,548
553,551
553,551
553,551
553,551
553,551
553,551
553,551
553,551
553,551
553,551
553,551
553,551
553,551
553,551
553,551
553,551
553,551
537,548
537,548
537,548
537,548
520,546
534,560
534,560
518,558
518,558
537,548
520,546
537,548
518,558
537,548
537,548
537,548
534,560
537,548
537,548
537,548
537,548
537,548
537,548
537,548
537,548
537,548
537,548
537,548
537,548
537,548
537,548
537,548
537,548
566,480
592,376
638,265
686,218
705,189
696,186
711,203
691,280
695,386
769,507
809,505
875,448
899,366
900,290
902,237
906,231
926,271
910,252
917,256
926,271
926,271
926,271
917,256
919,267
919,267
919,267
919,267
919,267
919,267
926,271
928,282
922,277
922,277
924,287
922,277
922,277
922,277
933,319
875,386
781,476
665,567
629,621
630,609
630,609
612,619
629,621
629,621
612,619
629,621
630,609
630,609
629,621
629,621
646,624
646,624
647,612
647,612
647,612
647,612
647,612
646,624
630,609
630,609
562,503
560,443
537,475
510,520
540,464
576,385
612,308
617,260
631,251
631,251
631,251
635,240
635,240
631,251
631,251
631,251
631,251
631,251
621,249
635,240
635,240
631,251
631,251
631,251
631,251
631,251
631,251
635,240
635,240
635,240
635,240
635,240
635,240
635,240
635,240
635,240
635,240
699,294
847,408
909,460
912,471
912,471
924,475
939,490
939,490
935,479
924,475
924,475
912,471
912,471
912,471
780,431
717,415
705,412
692,409
692,409
692,409
691,420
691,420
691,420
705,412
692,409
692,409
692,409
705,412
705,412
705,412
705,412
692,409
692,409
705,412
705,412
692,409
692,409
692,409
692,409
691,420
691,420
705,412
575,517
397,619
265,672
265,672
265,672
265,672
245,671
250,658
250,658
245,671
245,671
221,682
156,691
156,691
151,704
130,703
136,691
136,691
136,691
130,703
136,691
136,691
136,691
136,691
136,691
136,691
136,691
136,691
136,691
136,691
115,690
115,690
115,690
115,690
115,690
115,690
115,690
95,689
115,690
95,689
95,689
121,677
101,676
95,689
95,689
101,676
101,676
101,676
101,676
101,676
101,676
95,689
101,676
121,677
101,676
101,676
101,676
101,676
101,676
101,676
101,676
101,676
115,690
115,690
95,689
115,690
101,676
95,689
101,676
95,689
95,689
95,689
101,676
101,676
115,690
121,677
121,677
115,690
115,690
115,690
115,690
115,690
136,691
115,690
115,690
121,677
166,666
161,679
161,679
161,679
161,679
161,679
161,679
161,679
161,679
181,680
181,680
181,680
181,680
181,680
141,678
136,691
156,691
136,691
136,691
136,691
156,691
156,691
156,691
156,691
156,691
156,691
136,691
136,691
136,691
136,691
136,691
136,691
136,691
136,691
136,691
136,691
136,691
136,691
156,691
136,691
136,691
136,691
136,691
136,691
136,691
156,691
141,678
141,678
141,678
141,678
141,678
141,678
141,678
141,678
141,678
141,678
141,678
141,678
141,678
141,678
141,678
141,678
141,678
141,678
136,691
136,691
136,691
141,678
141,678
136,691
115,690
115,690
136,691
115,690
115,690
136,691
136,691
136,691
141,678
136,691
136,691
136,691
136,691
136,691
136,691
136,691
136,691
136,691
136,691
156,691
156,691
1036,761
1041,772
156,691
151,704
151,704
151,704
1002,754
156,691
151,704
156,691
156,691
156,691
156,691
156,691
156,691
156,691
156,691
156,691
156,691
156,691
156,691
156,691
156,691
156,691
156,691
156,691
156,691
156,691
156,691
156,691
156,691
156,691
130,703
997,742
130,703
1019,757
130,703
1002,754
130,703
1002,754
130,703
136,691
136,691
136,691
136,691
136,691
136,691
181,680
519,656
826,631
1059,655
1194,687
731,396
731,396
731,396
684,372
686,361
686,361
684,372
683,384
683,384
683,384
683,384
684,372
684,372
696,375
696,375
696,375
696,375
695,386
696,375
708,378
708,378
696,375
696,375
696,375
696,375
696,375
708,378
707,389
707,389
707,389
707,389
707,389
707,389
707,389
708,378
708,378
708,378
707,389
707,389
719,392
731,396
719,392
719,392
403,384
403,384
403,384
403,384
394,370
388,382
408,372
394,370
380,368
394,370
394,370
380,368
374,380
854,379
903,388
903,388
903,388
913,392
913,392
913,392
913,392
911,381
911,381
911,381
911,381
911,381
911,381
930,390
930,390
930,390
930,390
930,390
930,390
920,386
930,390
930,390
940,394
930,390
930,390
930,390
930,390
930,390
930,390
930,390
930,390
930,390
930,390
930,390
930,390
940,394
930,390
930,390
930,390
930,390
930,390
930,390
930,390
930,390
930,390
930,390
930,390
930,390
930,390
930,390
930,390
930,390
930,390
930,390
930,390
927,379
927,379
927,379
927,379
930,390
927,379
930,390
927,379
930,390
927,379
927,379
927,379
927,379
927,379
930,390
927,379
927,379
930,390
927,379
930,390
930,390
930,390
930,390
930,390
930,390
943,405
927,379
933,401
933,401
923,396
923,396
923,396
923,396
920,386
920,386
920,386
930,390
927,379
927,379
930,390
933,401
930,390
930,390
930,390
933,401
933,401
933,401
933,401
933,401
933,401
933,401
933,401
933,401
933,401
933,401
933,401
933,401
933,401
933,401
933,401
943,405
943,405
943,405
943,405
943,405
943,405
943,405
943,405
943,405
943,405
943,405
933,401
940,394
943,405
943,405
933,401
943,405
943,405
943,405
943,405
943,405
943,405
943,405
943,405
943,405
943,405
943,405
933,401
933,401
933,401
943,405
943,405
943,405
943,405
933,401
933,401
933,401
943,405
933,401
933,401
933,401
933,401
933,401
933,401
933,401
933,401
933,401
933,401
933,401
933,401
933,401
933,401
936,411
936,411
933,401
943,405
936,411
943,405
946,416
936,411
936,411
933,401
943,405
943,405
946,416
946,416
946,416
936,411
933,401
936,411
946,416
943,405
933,401
940,394
940,394
940,394
940,394
943,405
943,405
943,405
940,394
940,394
949,399
940,394
940,394
940,394
940,394
943,405
940,394
952,409
943,405
943,405
943,405
943,405
943,405
943,405
943,405
943,405
952,409
952,409
943,405
943,405
946,416
943,405
933,401
943,405
943,405
943,405
943,405
943,405
933,401
933,401
943,405
943,405
943,405
943,405
943,405
943,405
946,416
946,416
689,244
683,230
683,230
683,230
673,227
673,227
680,204
680,204
680,204
680,204
689,207
680,204
689,207
689,207
689,207
689,207
698,211
698,211
698,211
680,204
689,207
689,207
689,207
698,211
689,207
698,211
698,211
698,211
698,211
695,222
695,222
695,222
695,222
695,222
713,599
743,581
728,578
743,581
743,581
743,581
743,581
728,578
728,578
712,564
712,564
712,576
712,576
712,564
712,564
712,564
712,576
712,564
712,564
712,576
712,564
727,567
727,567
727,567
727,567
712,576
712,564
727,567
712,552
712,552
712,552
712,552
712,552
712,552
712,552
712,552
712,564
712,552
712,552
712,552
712,552
712,552
712,552
712,552
712,552
712,552
727,555
727,555
727,555
727,555
712,552
727,567
712,552
712,552
727,567
727,555
727,567
727,567
727,555
727,555
727,555
727,555
727,555
727,555
727,555
727,555
727,555
727,555
727,555
712,564
727,567
727,567
727,567
727,567
727,567
727,567
727,567
727,567
727,567
727,567
727,567
727,567
727,567
727,567
727,567
727,567
727,567
727,567
727,567
727,567
727,567
712,564
727,567
727,567
712,564
712,564
727,567
743,570
727,567
727,567
727,567
727,567
727,567
743,570
743,570
743,570
743,570
743,570
743,570
727,567
727,555
743,570
743,570
727,567
727,567
727,567
727,555
727,555
727,567
727,567
743,570
727,555
727,555
727,555
727,555
727,555
727,555
727,555
727,555
727,555
712,552
727,567
727,555
727,555
727,555
727,567
727,567
727,567
727,567
727,567
712,552
712,552
727,555
727,555
727,567
727,567
727,567
727,567
727,567
712,564
712,564
712,564
727,567
727,567
727,555
727,567
727,567
727,567
712,564
727,567
727,567
727,567
727,567
727,567
727,567
727,567
727,567
727,567
728,578
727,567
743,570
743,570
743,570
743,570
743,570
743,570
743,570
743,570
743,570
743,570
743,570
743,570
743,570
743,570
743,570
743,570
743,570
743,570
743,570
743,570
769,507
791,412
842,353
883,380
967,480
957,516
970,491
943,405
896,307
872,235
870,214
869,204
856,174
872,235
872,235
872,235
872,235
879,239
879,239
879,239
872,235
871,224
876,208
869,204
876,208
877,218
877,218
876,208
876,208
876,208
876,208
876,208
876,208
876,208
876,208
869,204
876,208
876,208
876,208
876,208
876,208
876,208
869,204
876,208
876,208
876,208
876,208
876,208
876,208
876,208
876,208
869,204
870,214
870,214
869,204
869,204
869,204
869,204
869,204
869,204
869,204
869,204
869,204
869,204
876,208
869,204
869,204
869,204
869,204
869,204
869,204
869,204
869,204
869,204
869,204
869,204
869,204
869,204
869,204
869,204
869,204
869,204
870,214
877,218
877,218
877,218
877,218
877,218
877,218
877,218
877,218
877,218
877,218
877,218
877,218
877,218
877,218
877,218
877,218
877,218
877,218
883,223
884,233
884,233
884,233
870,214
890,275
905,284
906,257
888,217
868,183
872,167
866,132
877,218
878,182
877,218
877,218
870,214
877,218
870,214
877,218
877,218
877,218
871,224
871,224
870,214
878,229
877,218
877,218
877,218
877,218
883,223
883,223
877,218
877,218
876,208
877,218
883,223
877,218
882,213
877,218
882,213
876,208
876,208
876,208
877,218
877,218
877,218
877,218
876,208
876,208
876,208
876,208
876,208
877,218
876,208
876,208
876,208
876,208
876,208
876,208
876,208
876,208
876,208
876,208
876,208
876,208
876,208
876,208
882,213
882,213
869,204
883,223
876,208
876,208
876,208
876,208
877,218
877,218
877,218
877,218
877,218
882,213
882,213
882,213
877,218
883,223
883,223
877,218
876,208
877,218
877,218
877,218
876,208
869,204
869,204
869,204
876,208
876,208
876,208
869,204
876,208
869,204
876,208
876,208
869,204
869,204
876,208
876,208
869,204
869,204
876,208
876,208
876,208
876,208
876,208
876,208
876,208
876,208
876,208
876,208
876,208
876,208
877,218
889,227
889,227
891,238
891,238
891,238
889,227
891,238
891,238
891,238
883,223
883,223
891,238
889,227
891,238
891,238
884,233
829,220
680,204
543,193
447,214
454,202
454,202
454,202
454,202
454,202
447,214
465,204
473,193
465,204
465,204
465,204
473,193
465,204
465,204
473,193
454,202
454,202
454,202
462,191
462,191
462,191
462,191
462,191
451,189
451,189
451,189
451,189
451,189
451,189
451,189
460,178
460,178
451,189
451,189
451,189
460,178
460,178
460,178
460,178
460,178
460,178
460,178
460,178
460,178
462,191
462,191
462,191
462,191
462,191
462,191
462,191
462,191
462,191
462,191
462,191
462,191
462,191
473,193
473,193
473,193
473,193
473,193
462,191
473,193
473,193
470,179
470,179
481,181
481,181
481,181
481,181
481,181
481,181
481,181
481,181
481,181
481,181
481,181
481,181
481,181
481,181
481,181
481,181
481,181
481,181
481,181
481,181
481,181
481,181
491,183
491,183
491,183
491,183
491,183
491,183
484,195
484,195
484,195
484,195
484,195
484,195
484,195
484,195
484,195
473,193
473,193
473,193
481,181
473,193
473,193
473,193
473,193
473,193
473,193
473,193
484,195
473,193
481,181
481,181
481,181
481,181
481,181
491,183
491,183
491,183
491,183
484,195
484,195
484,195
484,195
484,195
473,193
473,193
473,193
473,193
473,193
473,193
473,193
473,193
473,193
473,193
473,193
473,193
473,193
473,193
473,193
473,193
473,193
473,193
473,193
473,193
473,193
473,193
473,193
473,193
484,195
484,195
473,193
465,204
484,195
473,193
473,193
473,193
484,195
484,195
476,206
476,206
476,206
476,206
476,206
484,195
484,195
484,195
484,195
484,195
484,195
484,195
476,206
484,195
476,206
476,206
484,195
484,195
484,195
476,206
484,195
484,195
476,206
476,206
484,195
484,195
476,206
476,206
465,204
465,204
476,206
476,206
465,204
465,204
465,204
465,204
465,204
465,204
465,204
465,204
465,204
476,206
465,204
465,204
476,206
473,193
473,193
473,193
473,193
473,193
465,204
476,206
476,206
473,193
473,193
473,193
473,193
484,195
484,195
484,195
484,195
484,195
476,206
426,312
384,456
384,543
401,545
380,555
397,557
397,557
380,555
393,569
397,557
393,569
397,557
397,557
380,555
397,557
380,555
176,692
384,543
388,531
388,531
372,530
372,530
372,530
372,530
376,518
372,530
388,531
388,531
388,531
388,531
381,506
381,506
388,531
381,506
376,518
376,518
372,530
372,530
372,530
372,530
355,528
372,530
372,530
372,530
355,528
355,528
355,528
355,528
355,528
355,528
355,528
355,528
355,528
355,528
355,528
355,528
338,526
355,528
355,528
355,528
338,526
355,528
355,528
338,526
338,526
355,528
355,528
355,528
355,528
355,528
355,528
355,528
355,528
355,528
355,528
355,528
355,528
355,528
355,528
355,528
355,528
355,528
355,528
372,530
355,528
372,530
372,530
372,530
372,530
355,528
360,516
372,530
376,518
376,518
376,518
372,530
372,530
372,530
372,530
355,528
355,528
388,531
355,528
372,530
372,530
372,530
372,530
372,530
372,530
384,543
384,543
384,543
384,543
367,542
367,542
384,543
384,543
384,543
405,533
388,531
388,531
388,531
388,531
388,531
405,533
401,545
401,545
384,543
401,545
401,545
405,533
405,533
405,533
384,543
384,543
384,543
384,543
401,545
401,545
401,545
384,543
380,555
380,555
380,555
380,555
380,555
363,554
380,555
363,554
380,555
380,555
380,555
363,554
380,555
380,555
380,555
380,555
380,555
380,555
380,555
363,554
363,554
363,554
363,554
380,555
380,555
380,555
363,554
363,554
363,554
367,542
363,554
363,554
363,554
363,554
367,542
363,554
363,554
363,554
363,554
363,554
367,542
367,542
367,542
367,542
367,542
367,542
363,554
367,542
367,542
367,542
367,542
367,542
358,566
367,542
363,554
367,542
384,543
384,543
384,543
384,543
384,543
384,543
384,543
384,543
384,543
384,543
384,543
384,543
384,543
401,545
384,543
384,543
384,543
384,543
401,545
401,545
401,545
621,525
838,523
1024,577
1050,585
1063,590
1045,574
1058,579
1058,579
1045,574
1050,585
1050,585
1050,585
1063,590
1063,590
1058,579
1045,574
1045,574
1045,574
1045,574
1045,574
1058,579
1045,574
1045,574
1045,574
1028,559
1032,570
1045,574
1020,566
1032,570
1015,555
1028,559
1032,570
1032,570
1032,570
1032,570
1020,566
1020,566
1020,566
1020,566
1015,555
1015,555
1015,555
1028,559
1015,555
1020,566
1015,555
1015,555
1011,544
1020,566
1015,555
1015,555
1011,544
1015,555
1015,555
1015,555
1028,559
1028,559
1028,559
1028,559
1028,559
1028,559
1028,559
1028,559
1032,570
1032,570
1032,570
1028,559
1032,570
1028,559
1028,559
1028,559
1028,559
1028,559
1028,559
1028,559
1028,559
1023,548
1023,548
1040,563
1028,559
1040,563
1028,559
1028,559
1028,559
1040,563
1040,563
1040,563
1040,563
1028,559
1028,559
1028,559
1028,559
1028,559
1028,559
1040,563
1032,570
1028,559
1023,548
1032,570
1015,555
1015,555
1015,555
1015,555
1015,555
1015,555
1015,555
1015,555
1015,555
1015,555
1015,555
1015,555
1032,570
1040,563
1040,563
1040,563
1040,563
1040,563
1040,563
1040,563
1040,563
1032,570
1032,570
1045,574
1040,563
1040,563
1040,563
1040,563
1040,563
1045,574
1032,570
1032,570
1045,574
1045,574
1040,563
1040,563
1045,574
1032,570
1032,570
1032,570
1032,570
1032,570
1032,570
1032,570
1032,570
1032,570
1032,570
1032,570
1032,570
1032,570
1045,574
1032,570
1040,563
1045,574
1028,559
1028,559
1028,559
1028,559
1040,563
1028,559
1028,559
1028,559
1028,559
1035,552
1035,552
1035,552
1035,552
1035,552
1035,552
1023,548
1023,548
1023,548
1028,559
1023,548
1040,563
1040,563
1040,563
1040,563
1040,563
1040,563
1040,563
1040,563
1040,563
1028,559
1028,559
1028,559
1040,563
1040,563
1040,563
1040,563
1028,559
1040,563
1040,563
1040,563
1040,563
1040,563
1040,563
1040,563
1040,563
1040,563
1040,563
1040,563
1040,563
1040,563
1040,563
1040,563
1040,563
1040,563
1040,563
1040,563
1040,563
1040,563
1040,563
1040,563
1040,563
1040,563
1040,563
1040,563
1040,563
1040,563
1040,563
1040,563
1052,568
1047,557
1052,568
1040,563
1040,563
1040,563
1052,568
1040,563
1040,563
1040,563
1040,563
1040,563
1040,563
1040,563
1040,563
1035,552
1040,563
1040,563
1035,552
1035,552
1040,563
1040,563
1040,563
1040,563
1040,563
1040,563
1040,563
936,560
772,553
697,561
618,548
528,596
346,327
476,206
476,206
476,206
476,206
476,206
476,206
476,206
476,206
476,206
476,206
476,206
476,206
487,208
480,219
480,219
449,176
680,92
388,27
421,273
557,321
617,333
624,310
624,274
634,277
620,285
634,277
624,274
620,285
620,285
631,288
631,288
620,285
620,285
620,285
631,288
634,277
644,327
634,432
637,421
650,423
646,446
646,446
646,446
646,446
646,446
646,446
646,446
629,467
555,539
555,539
555,539
555,539
555,539
571,541
571,541
571,541
571,541
571,541
555,539
571,541
571,541
571,541
571,541
728,578
821,596
805,593
821,596
819,585
819,585
821,596
821,596
821,596
821,596
821,596
790,590
582,579
551,562
551,562
549,574
551,562
551,562
551,562
534,560
534,560
518,558
518,558
518,558
518,558
520,546
523,534
523,534
523,534
523,534
507,532
507,532
101,676
119,639
125,626
144,627
138,640
144,627
125,626
138,640
138,640
138,640
138,640
152,653
144,627
158,641
158,641
164,628
183,629
401,545
523,534
541,525
525,523
525,523
525,523
525,523
